1e+07
12.7579
16.7008
16.8209
16.9193
17.3158
17.7264
17.647
17.1858
17.2507
16.3232
16.6534
17.712
17.0889
17.4527
16.9754
17.6561
17.7086
18.0804
18.162
18.0757
17.5682
17.8652
18.2715
18.1413
17.835
17.461
17.7377
17.2425
17.2502
15.7574
16.2342
16.7634
18.0426
17.6872
17.878
17.0544
17.8693
17.2869
17.1526
16.7528
16.3011
16.3921
16.4039
16.7518
17.024
17.0236
17.3348
17.5488
17.7582
17.4258
18.1259
17.5433
17.1057
17.1672
16.9113
17.0113
16.7489
17.1911
16.8843
17.2322
17.5106
17.4192
17.5092
17.6183
17.1818
16.5952
16.6814
16.7083
16.8024
15.9481
16.2968
17.3074
16.9344
17.3086
17.2666
17.5201
17.624
17.6451
17.5691
17.319
16.9878
16.6504
16.953
16.8241
16.865
16.9835
16.7852
17.5514
17.8025
17.507
17.6206
17.5134
17.1777
16.9053
16.8563
16.7675
16.7865
17.04
16.382
16.7806
17.1286
17.1531
17.6507
17.442
17.2922
17.6705
17.375
17.0715
17.0448
16.5243
16.9374
16.9369
16.6571
16.8725
17.4528
17.3403
17.6766
17.5462
17.6188
17.1273
17.2485
16.5438
16.0795
16.4683
16.5751
15.8547
16.1978
17.1816
17.3459
17.5033
17.2944
17.0088
16.9669
17.6705
17.361
17.6303
17.1382
16.8323
16.8699
16.7976
17.0426
17.1208
17.2011
17.4365
17.2588
17.3936
17.4255
17.4228
17.63
16.6889
17.2004
16.9254
17.0761
16.806
16.8947
16.9778
17.3174
17.3344
17.239
17.622
17.0932
17.7182
17.1635
16.8448
16.7657
16.953
16.6337
16.8757
17.1029
16.4532
16.8573
17.5505
17.6098
17.7587
17.4621
17.9939
17.5893
17.7559
16.7132
17.1891
16.8553
16.6931
16.7955
16.8125
16.5258
17.5799
17.2795
17.3455
17.4549
17.0605
17.5478
17.1895
16.8552
16.4724
16.8801
16.684
16.6504
17.1762
17.3895
